Index	Area	Diameter	Ellipse ratio	Circularity	Convexity	Elongation	Red cursor	Green cursor
353	8.69687	3.32764	0.605858	0.833974	0.974766	49.4435	7.85361	7.85361
354	3.39592	2.07938	0.846452	0.890648	0.970951	100	7.77837	7.77837
355	4.63833	2.43017	0.873002	0.899698	0.993623	100	7.7697	7.7697
356	3.72723	2.17845	0.54765	0.865173	1	64.3819	7.71864	7.71864
357	4.05854	2.27321	0.739287	0.90849	0.939663	100	7.68975	7.68975
358	5.88074	2.73635	0.948808	0.912678	0.945886	100	7.59101	7.59101
359	14.6604	4.32045	0.513357	0.844148	0.951063	53.3181	7.54928	7.54928
360	3.81006	2.20252	0.86712	0.928309	0.960563	100	7.51275	7.51275
361	23.3573	5.45339	0.576245	0.926033	0.945625	100	7.44991	7.44991
362	23.1088	5.4243	0.511122	0.803442	0.937383	40.6451	7.37394	7.37394
363	8.69687	3.32764	0.491017	0.86904	0.925439	67.2264	7.29679	7.29679
364	4.14137	2.29629	0.75511	0.990232	0.967501	100	7.06901	7.06901
365	5.88074	2.73635	0.883334	0.892029	0.994275	100	7.04336	7.04336
366	9.52514	3.4825	0.691307	0.654956	0.759489	19.4984	7.0251	7.0251
367	9.85645	3.54255	0.676671	0.795243	0.887055	38.7589	6.97187	6.97187
368	7.12315	3.01156	0.776624	1	0.989512	100	6.93692	6.93692
369	15.0746	4.38104	0.788283	0.879346	0.954988	77.8768	6.9257	6.9257
370	8.53122	3.2958	0.930175	1	0.982457	100	6.90169	6.90169
371	12.01	3.91044	0.840933	0.940535	0.997358	100	6.67004	6.67004
372	4.14137	2.29629	0.840431	0.952597	0.981169	100	6.64174	6.64174
373	21.2866	5.20605	0.619382	0.757317	0.880382	31.6323	6.59354	6.59354
374	4.80399	2.47318	0.568207	0.850912	0.980825	56.3133	6.54179	6.54179
375	17.4766	4.71719	0.565118	0.804055	0.948495	40.7925	6.41801	6.41801
376	5.96357	2.75555	0.638392	0.876591	0.987356	74.3581	6.40353	6.40353
377	16.2342	4.54642	0.620562	0.888289	0.956874	100	6.24287	6.24287
378	6.87467	2.95856	0.689777	0.945922	0.982423	100	6.12184	6.12184
379	5.71509	2.69753	0.860959	0.952965	1	100	6.07313	6.07313
380	5.38378	2.61817	0.820093	0.974974	0.987953	100	6.07051	6.07051
381	6.87467	2.95856	0.786377	0.727631	0.823985	27.3184	6.03392	6.03392
382	6.79184	2.94069	0.729388	0.854739	0.967533	58.2038	5.91028	5.91028
383	3.31309	2.05386	0.823162	0.915656	0.975241	100	5.89216	5.89216
384	45.2237	7.58819	0.388714	0.758633	0.904826	31.845	5.82132	5.82132
385	4.05854	2.27321	0.567341	0.796804	0.934485	39.1063	5.73322	5.73322
386	8.61404	3.31176	0.426617	0.752488	0.875775	30.8691	5.71857	5.71857
387	27.9956	5.97036	0.540635	0.727383	0.837263	27.2858	5.62067	5.62067
388	7.28881	3.04637	0.999786	0.946279	0.978195	100	5.60427	5.60427
389	7.20598	3.02902	0.801123	0.900261	0.986766	100	5.58335	5.58335
390	6.79184	2.94069	0.853529	0.963587	0.975695	100	5.55937	5.55937
391	6.46053	2.86807	0.856895	0.98676	0.964835	100	5.49259	5.49259
392	6.9575	2.97633	0.79074	0.935535	0.965752	100	5.48238	5.48238
393	9.6908	3.51265	0.681451	0.895905	0.976777	100	5.45202	5.45202
394	31.7229	6.35538	0.615031	0.742566	0.846546	29.3803	5.40027	5.40027
395	29.3209	6.11003	0.868662	0.991262	0.982186	100	5.37663	5.37663
396	3.72723	2.17845	0.706161	0.884023	0.993064	86.8315	5.29406	5.29406
397	12.9211	4.05606	0.464624	0.760569	0.911865	32.1616	5.17707	5.17707
398	10.2706	3.6162	0.864963	0.869771	0.945598	67.8114	5.16644	5.16644
399	10.5191	3.65969	0.679123	0.908555	0.971647	100	5.15341	5.15341
400	5.88074	2.73635	0.616292	0.845834	0.995771	54.0285	5.12407	5.12407
401	12.2584	3.95069	0.6448	0.868987	0.941564	67.1844	5.0296	5.0296
402	8.69687	3.32764	0.840263	0.895663	0.946609	100	4.97065	4.97065
403	6.54336	2.88639	0.866238	0.96272	0.994264	100	4.91982	4.91982
404	6.37771	2.84962	0.566067	0.906552	0.986542	100	4.84051	4.84051
405	7.20598	3.02902	0.53001	0.82724	0.930884	47.196	4.83206	4.83206
406	3.81006	2.20252	0.960917	0.893801	0.98337	100	4.7787	4.7787
407	5.96357	2.75555	0.787528	0.948049	0.968958	100	4.62674	4.62674
408	4.80399	2.47318	0.809776	0.878589	0.975279	76.8339	4.55996	4.55996
409	5.71509	2.69753	0.76112	0.916117	0.987818	100	4.49168	4.49168
410	10.6847	3.68839	0.765767	0.907113	0.993514	100	4.48079	4.48079
411	5.79791	2.71701	0.606037	0.830122	0.944954	48.1312	4.4571	4.4571
412	12.3413	3.96401	0.485072	0.978707	0.963611	100	4.42368	4.42368
413	14.6604	4.32045	0.434626	0.715996	0.879092	25.8417	4.41135	4.41135
414	14.5776	4.30822	0.74773	0.933396	0.987245	100	4.39747	4.39747
415	10.9332	3.73103	0.495798	0.726738	0.872383	27.2012	4.34346	4.34346
416	7.37163	3.06363	0.610013	0.80475	0.913133	40.9609	4.24277	4.24277
417	5.13529	2.55704	0.525677	0.874998	0.963754	72.6094	4.16243	4.16243
418	3.31309	2.05386	0.853786	0.915645	1	100	4.16054	4.16054
419	6.79184	2.94069	0.617113	0.854733	0.942431	58.2003	4.06633	4.06633
420	3.6444	2.15411	0.68998	0.907915	0.993064	100	4.06015	4.06015
421	8.86252	3.35918	0.757948	0.873675	0.975926	71.2754	4.05198	4.05198
422	4.72116	2.45177	0.753342	0.913011	0.973499	100	4.03706	4.03706
423	4.72116	2.45177	0.706591	0.913011	0.97419	100	3.97677	3.97677
424	4.22419	2.31914	0.655976	0.876007	0.994748	73.6973	3.94875	3.94875
425	7.45446	3.0808	0.909464	0.941277	0.999876	100	3.86189	3.86189
426	8.7797	3.34345	0.833811	0.878248	1	76.3849	3.81663	3.81663
427	10.1878	3.60159	0.781173	0.906196	0.945977	100	3.77547	3.77547
428	7.95142	3.18183	0.805595	0.929073	0.982311	100	3.64707	3.64707
429	6.54336	2.88639	0.548978	0.826054	0.928782	46.8218	3.63337	3.63337
430	29.4037	6.11866	0.66363	0.882336	0.943545	82.8826	3.59565	3.59565
431	5.4666	2.63824	0.559375	0.879935	0.940008	78.7394	3.56896	3.56896
432	3.81006	2.20252	0.728357	0.893791	0.973634	100	3.35598	3.35598
433	11.1817	3.77319	0.823446	0.855552	0.918787	58.6267	3.33492	3.33492
434	15.0746	4.38104	0.664624	0.838407	0.928746	51.052	3.23206	3.23206
435	30.9774	6.28026	0.575503	0.876846	0.938035	74.6545	3.20794	3.20794
436	9.44232	3.46732	0.688551	0.798763	0.888027	39.5498	3.06686	3.06686
437	12.4241	3.97729	0.810022	0.931118	0.948891	100	3.05115	3.05115
438	3.89288	2.22634	0.997982	0.953593	0.969842	100	3.01343	3.01343
439	18.719	4.88198	0.810205	0.953843	0.943784	100	2.98427	2.98427
440	6.29488	2.83106	0.413235	0.776511	0.926352	34.9574	2.92061	2.92061
441	10.2706	3.6162	0.440365	0.736079	0.883714	28.46	2.85011	2.85011
442	3.31309	2.05386	0.617119	0.879709	0.984232	78.4032	2.81025	2.81025
443	67.173	9.2481	0.621432	0.74371	0.85011	29.5468	2.79299	2.79299
444	4.72116	2.45177	0.71484	0.94524	1	100	2.78013	2.78013
445	7.62012	3.11484	0.833824	0.863316	1	63.1437	2.73194	2.73194
446	3.31309	2.05386	0.617132	0.879709	0.984232	78.4032	2.73068	2.73068
447	12.9211	4.05606	0.672681	0.864548	0.933006	63.957	2.71898	2.71898
448	17.8907	4.77275	0.738412	0.823253	0.90573	45.9613	2.7075	2.7075
449	24.4341	5.57767	0.857866	0.740841	0.861636	29.1317	2.6476	2.6476
450	3.81006	2.20252	0.961011	0.928309	0.98337	100	2.63341	2.63341
451	9.19383	3.4214	0.681921	0.911579	0.929487	100	2.62991	2.62991
452	4.63833	2.43017	0.872748	0.899689	0.993623	100	2.62983	2.62983
453	18.6362	4.87117	0.960452	0.921577	0.95941	100	2.52608	2.52608
454	7.37163	3.06363	0.835873	0.947015	0.976721	100	2.50564	2.50564
455	12.5069	3.99053	0.601552	0.850568	0.983208	56.151	2.49839	2.49839
456	7.20598	3.02902	0.443482	0.759119	0.893738	31.9241	2.45714	2.45714
457	4.22419	2.31914	0.819937	0.96207	0.972008	100	2.43488	2.43488
458	6.54336	2.88639	0.574249	0.892245	0.983119	100	2.38964	2.38964
459	4.14137	2.29629	0.773454	0.885313	0.989228	91.312	2.36466	2.36466
460	12.7554	4.02997	0.60706	0.868912	0.975123	67.125	2.3512	2.3512
461	4.47268	2.38638	0.865889	0.933691	0.964818	100	2.26681	2.26681
462	37.9349	6.94984	0.762282	0.857933	0.961777	59.9147	2.20804	2.20804
463	3.31309	2.05386	0.818511	0.900416	1	100	2.19155	2.19155
464	4.22419	2.31914	0.837755	0.926845	0.973189	100	2.15392	2.15392
465	5.54943	2.65815	0.541314	0.760745	0.922781	32.1906	2.148	2.148
466	87.5485	10.5579	0.58621	0.593263	0.719531	14.7527	2.13889	2.13889
467	9.60797	3.49761	0.801757	0.935798	0.987067	100	2.1281	2.1281
468	13.0039	4.06904	0.649324	0.765269	0.871459	32.9499	2.11679	2.11679
469	10.1878	3.60159	0.617002	0.940585	0.972592	100	2.07707	2.07707
470	3.89288	2.22634	0.743553	0.917581	0.994288	100	2.0674	2.0674
471	4.96964	2.51546	0.594678	0.872132	0.99514	69.8312	2.06698	2.06698
472	5.71509	2.69753	0.850841	0.945541	1	100	2.05032	2.05032
473	13.5009	4.14606	0.800326	0.935375	0.976174	100	2.04036	2.04036
474	5.63226	2.67791	0.697318	0.983308	0.997542	100	2.03809	2.03809
475	19.4644	4.97824	0.438337	0.830192	0.957251	48.1544	2.0378	2.0378
476	10.1049	3.58692	0.564072	0.714521	0.834132	25.6618	2.03302	2.03302
477	11.9271	3.89693	0.551754	0.754433	0.897679	31.1733	2.00213	2.00213
478	6.87467	2.95856	0.753702	0.828716	0.94134	47.6703	2.00154	2.00154
479	17.3109	4.69478	0.822258	0.914463	0.957883	100	1.9987	1.9987
480	16.9796	4.64963	0.453042	0.837148	0.953813	50.5835	1.99079	1.99079
481	3.72723	2.17845	0.82862	0.994999	0.976261	100	1.92177	1.92177
482	8.61404	3.31176	0.656092	0.878677	0.969279	76.9515	1.91634	1.91634
483	3.39592	2.07938	0.846686	0.890659	0.99374	100	1.91327	1.91327
484	3.23027	2.02803	0.787884	1	0.996585	100	1.90779	1.90779
485	5.63226	2.67791	0.70897	0.909462	1	100	1.8824	1.8824
486	8.11708	3.21481	0.315437	0.744379	0.959133	29.6449	1.87969	1.87969
487	4.5555	2.40837	0.685326	0.867249	0.955222	65.8598	1.87447	1.87447
488	12.0928	3.9239	0.372283	0.725493	0.8945	27.039	1.84667	1.84667
489	14.9917	4.36899	0.716058	0.858439	0.948445	60.1985	1.83185	1.83185
490	8.53122	3.2958	0.729512	0.947489	0.954635	100	1.82607	1.82607
491	10.1049	3.58692	0.493042	0.802355	0.908044	40.3861	1.82582	1.82582
492	14.4948	4.29597	0.423103	0.743021	0.898294	29.4464	1.81477	1.81477
493	6.21205	2.81237	0.78622	0.914869	0.976171	100	1.81456	1.81456
494	4.30702	2.34177	0.798091	0.884536	0.972008	88.3677	1.81395	1.81395
495	5.88074	2.73635	0.804698	0.941446	0.974251	100	1.81248	1.81248
496	17.8907	4.77275	0.877262	0.803131	0.928157	40.5707	1.80643	1.80643
497	21.8664	5.27647	0.579741	0.733481	0.805338	28.1023	1.78719	1.78719
498	7.53729	3.09787	0.970985	0.920727	0.966893	100	1.77135	1.77135
499	3.72723	2.17845	0.82862	0.994999	0.976555	100	1.76514	1.76514
500	19.2159	4.94636	0.947289	0.952309	0.966124	100	1.75984	1.75984
501	6.9575	2.97633	0.711921	0.888749	0.969508	100	1.74677	1.74677
502	17.6422	4.73949	0.483484	0.804798	0.922803	40.9725	1.74155	1.74155
503	34.539	6.63147	0.545037	0.768603	0.899531	33.5267	1.74015	1.74015
504	63.8599	9.01715	0.807806	0.824894	0.895537	46.4617	1.73951	1.73951
505	5.38378	2.61817	0.681118	0.884443	0.989986	88.0727	1.73914	1.73914
506	5.13529	2.55704	0.801844	0.938939	0.97332	100	1.73058	1.73058
507	5.4666	2.63824	0.895931	0.924757	0.955723	100	1.72704	1.72704
508	3.89288	2.22634	0.903508	0.917591	0.976555	100	1.72382	1.72382
509	3.81006	2.20252	0.728537	0.893811	0.9969	100	1.72245	1.72245
510	5.30095	2.59796	0.678952	0.905663	0.987308	100	1.71929	1.71929
511	5.71509	2.69753	0.774129	0.888477	0.985396	100	1.71559	1.71559
512	3.47875	2.10459	0.85405	0.901455	0.99374	100	1.70167	1.70167
513	12.2584	3.95069	0.764681	0.791931	0.885005	38.0388	1.69643	1.69643
514	54.7489	8.34916	0.296088	0.612149	0.811477	16.0694	1.68048	1.68048
515	3.97571	2.2499	0.745183	0.893556	0.994288	100	1.65822	1.65822
516	4.72116	2.45177	0.745328	0.882877	0.96045	84.015	1.65113	1.65113
517	3.23027	2.02803	0.787885	0.8891	0.975241	100	1.64953	1.64953
518	5.96357	2.75555	0.70329	0.876614	0.99294	74.3843	1.64567	1.64567
519	4.96964	2.51546	0.680765	0.910971	0.974644	100	1.64084	1.64084
520	4.05854	2.27321	0.611576	0.876424	0.960962	74.1666	1.64002	1.64002
521	4.88681	2.49441	0.900093	0.898241	1	100	1.63992	1.63992
522	5.4666	2.63824	0.678707	0.902791	0.975964	100	1.62704	1.62704
523	12.8382	4.04304	0.710672	0.805378	0.946472	41.1141	1.61254	1.61254
524	16.2342	4.54642	0.622328	0.651429	0.863726	19.1893	1.61254	1.61254
525	3.97571	2.2499	0.591812	0.867408	0.967409	65.9768	1.60633	1.60633
526	7.78577	3.14852	0.548491	0.905172	0.975773	100	1.598	1.598
527	4.30702	2.34177	0.811115	0.902845	0.973189	100	1.58923	1.58923
528	12.0928	3.9239	0.385324	0.754135	0.931335	31.1264	1.58394	1.58394
529	8.94535	3.37484	0.745395	0.882864	0.973205	83.9873	1.58187	1.58187
530	28.7411	6.04932	0.589357	0.798488	0.892218	39.487	1.58118	1.58118
531	3.31309	2.05386	0.823144	0.915656	0.975241	100	1.57661	1.57661
532	4.22419	2.31914	0.655965	0.907404	1	100	1.57502	1.57502
533	3.39592	2.07938	0.846692	0.927031	1	100	1.57201	1.57201
534	6.9575	2.97633	0.724333	0.874739	0.976343	72.341	1.56971	1.56971
535	6.79184	2.94069	0.832649	0.84541	0.940898	53.8476	1.56386	1.56386
536	4.96964	2.51546	0.783489	0.950158	0.98021	100	1.55733	1.55733
537	3.81006	2.20252	0.734971	0.981914	1	100	1.55445	1.55445
538	5.54943	2.65815	0.85377	0.939057	1	100	1.55034	1.55034
539	6.37771	2.84962	0.555099	0.911103	0.975114	100	1.542	1.542
540	24.2684	5.55873	0.944256	0.943917	0.94402	100	1.53887	1.53887
541	8.61404	3.31176	0.561089	0.844679	0.943345	53.5394	1.53772	1.53772
542	3.23027	2.02803	0.7877	0.926288	0.986774	100	1.53514	1.53514
543	16.8968	4.63828	0.669913	0.936881	0.993175	100	1.53083	1.53083
544	3.39592	2.07938	0.846477	0.966495	0.99374	100	1.52728	1.52728
545	3.39592	2.07938	0.846718	0.927031	0.975241	100	1.52581	1.52581
546	17.0624	4.66096	0.544739	0.803978	0.901959	40.774	1.51447	1.51447
547	24.7654	5.61536	0.645453	0.850004	0.966107	55.8875	1.51142	1.51142
548	24.5169	5.58712	0.887043	0.834174	0.873288	49.5139	1.51099	1.51099
549	8.03425	3.19836	0.844131	0.835269	0.987069	49.9021	1.51021	1.51021
550	4.14137	2.29629	0.760992	0.99022	0.988623	100	1.5097	1.5097
551	7.04032	2.994	0.702681	0.88986	0.951529	100	1.50348	1.50348
552	7.53729	3.09787	0.549745	0.833799	0.936497	49.3821	1.50158	1.50158
553	27.1674	5.88137	0.459643	0.704637	0.812617	24.4957	1.49741	1.49741
554	18.5533	4.86033	0.77654	0.857531	0.934467	59.6921	1.49651	1.49651
555	5.63226	2.67791	0.7304	0.921325	0.982826	100	1.48744	1.48744
556	8.19991	3.23117	0.734726	0.866018	0.980797	64.9709	1.47919	1.47919
557	5.79791	2.71701	0.684636	0.816737	0.930107	44.075	1.47872	1.47872
558	8.86252	3.35918	0.762464	0.873671	0.93659	71.2722	1.47638	1.47638
559	11.513	3.82868	0.84837	0.990067	0.994299	100	1.47574	1.47574
560	9.27666	3.43677	0.719909	0.89387	0.95098	100	1.47242	1.47242
561	3.97571	2.2499	0.951971	0.927302	0.969842	100	1.46591	1.46591
562	6.0464	2.77462	0.952088	0.9373	0.97709	100	1.46448	1.46448
563	3.81006	2.20252	0.960994	0.928309	0.969842	100	1.45492	1.45492
564	12.1756	3.93732	0.725859	0.715826	0.792503	25.8209	1.45361	1.45361
565	10.1049	3.58692	0.845357	0.847265	0.906225	54.6495	1.45203	1.45203
566	13.3352	4.12055	0.526564	0.802606	0.975423	40.4456	1.44265	1.44265
567	10.2706	3.6162	0.718428	0.909863	0.949387	100	1.44187	1.44187
568	5.54943	2.65815	0.861123	1	0.987295	100	1.44053	1.44053
569	12.3413	3.96401	0.588954	0.932891	0.987759	100	1.42982	1.42982
570	4.30702	2.34177	0.551101	0.795298	0.883191	38.7711	1.42534	1.42534
571	42.7389	7.37678	0.522392	0.81954	0.929919	44.8676	1.41661	1.41661
572	8.61404	3.31176	0.672527	0.887612	0.988781	100	1.41288	1.41288
573	4.30702	2.34177	0.847194	0.98699	0.982471	100	1.41238	1.41238
574	65.5164	9.13335	0.412799	0.770922	0.887962	33.9369	1.41223	1.41223
575	9.19383	3.4214	0.631007	0.907796	0.960673	100	1.41178	1.41178
576	10.7676	3.70266	0.946333	0.868151	0.971938	66.5365	1.40429	1.40429
577	12.1756	3.93732	0.920196	0.94197	0.964405	100	1.40347	1.40347
578	4.63833	2.43017	0.752429	1	0.974665	100	1.40255	1.40255
579	18.1392	4.80578	0.752641	0.819144	0.926052	44.754	1.39928	1.39928
580	3.56158	2.12949	0.665178	0.883392	0.991839	85.1985	1.39749	1.39749
581	10.2706	3.6162	0.458916	0.750065	0.922657	30.4959	1.396	1.396
582	4.47268	2.38638	0.661331	0.883469	0.994748	85.3848	1.38855	1.38855
583	18.6362	4.87117	0.624592	0.904346	0.969834	100	1.38721	1.38721
584	11.8443	3.88338	0.639663	0.78441	0.90134	36.4836	1.38285	1.38285
585	57.9791	8.59193	0.523714	0.857331	0.915263	59.5818	1.37635	1.37635
586	4.80399	2.47318	0.877888	0.920976	0.987441	100	1.37612	1.37612
587	3.72723	2.17845	0.706338	0.884042	0.993064	86.886	1.37358	1.37358
588	3.39592	2.07938	0.846454	0.92702	0.99374	100	1.3698	1.3698
589	19.5473	4.98882	0.587257	0.711612	0.885211	25.3116	1.36958	1.36958
590	6.46053	2.86807	0.689482	0.870363	0.977085	68.299	1.36855	1.36855
591	3.39592	2.07938	0.846679	0.890659	0.99374	100	1.36843	1.36843
592	6.54336	2.88639	0.710028	0.907288	0.988119	100	1.36808	1.36808
593	12.01	3.91044	0.747423	0.885359	0.930291	91.527	1.36741	1.36741
594	3.81006	2.20252	0.961002	0.928309	0.969842	100	1.35129	1.35129
595	15.5715	4.45267	0.926537	0.949072	0.959149	100	1.34925	1.34925
596	6.21205	2.81237	0.781094	0.859272	0.946067	60.6739	1.34199	1.34199
597	7.37163	3.06363	0.758422	0.910542	0.984563	100	1.33684	1.33684
598	9.44232	3.46732	0.480503	0.785048	0.887327	36.6114	1.33553	1.33553
599	7.53729	3.09787	0.643408	0.842404	0.912625	52.6055	1.33391	1.33391
600	5.21812	2.57758	0.647613	0.886806	0.984457	100	1.33176	1.33176
601	14.6604	4.32045	0.561117	0.892035	0.98597	100	1.32686	1.32686
602	32.2198	6.40496	0.797767	0.638933	0.798744	18.135	1.32231	1.32231
603	20.7897	5.14492	0.778816	0.83771	0.911031	50.7916	1.32056	1.32056
604	24.5169	5.58712	0.532532	0.728051	0.867651	27.3736	1.31758	1.31758
605	3.89288	2.22634	0.915427	0.903464	0.99983	100	1.31169	1.31169
606	3.31309	2.05386	0.617298	0.87974	0.995435	78.4486	1.31168	1.31168
607	3.72723	2.17845	0.714757	0.918174	1	100	1.3075	1.3075
608	26.7532	5.83637	0.673317	0.771317	0.894825	34.0074	1.30717	1.30717
609	12.7554	4.02997	0.461436	0.709048	0.89854	25.0078	1.30706	1.30706
610	3.72723	2.17845	0.706147	0.884023	0.993064	86.8315	1.30571	1.30571
611	11.7615	3.86978	0.647652	0.784149	0.894691	36.4314	1.30162	1.30162
612	5.38378	2.61817	0.879847	0.930093	0.976052	100	1.30158	1.30158
613	4.05854	2.27321	0.737521	0.89493	0.967501	100	1.29902	1.29902
614	11.5958	3.84243	0.861903	0.936274	0.994749	100	1.29689	1.29689
615	3.14744	2.00186	0.75051	0.937321	0.965166	100	1.29019	1.29019
616	6.37771	2.84962	0.514803	0.860691	0.986971	61.5086	1.28668	1.28668
617	34.7047	6.64736	0.795442	0.828354	0.885197	47.5532	1.28433	1.28433
618	20.8725	5.15516	0.651602	0.661171	0.834856	20.056	1.27375	1.27375
619	13.9978	4.22168	0.636932	0.904115	0.954746	100	1.27264	1.27264
620	7.70294	3.13172	0.539551	0.864219	0.967915	63.7367	1.27161	1.27161
621	14.9089	4.35691	0.55756	0.867887	0.947206	66.3359	1.26917	1.26917
622	4.96964	2.51546	0.726457	0.955826	0.993525	100	1.26599	1.26599
623	5.38378	2.61817	0.692978	0.955882	0.976056	100	1.2615	1.2615
624	9.93928	3.5574	0.782197	0.930601	0.995544	100	1.26	1.26
625	9.60797	3.49761	0.727234	0.905987	0.960095	100	1.25945	1.25945
626	3.31309	2.05386	0.617121	0.879709	0.984232	78.4032	1.25241	1.25241
627	3.39592	2.07938	0.846713	0.927031	0.975241	100	1.2472	1.2472
628	4.30702	2.34177	0.845296	0.916247	0.977846	100	1.24363	1.24363
629	7.37163	3.06363	0.571017	0.863543	0.954242	63.2915	1.24081	1.24081
630	3.31309	2.05386	0.818521	0.900416	0.99374	100	1.23785	1.23785
631	3.56158	2.12949	0.753002	0.997075	0.976555	100	1.23485	1.23485
632	19.0503	4.925	0.751351	0.839468	0.915708	51.4544	1.23387	1.23387
633	14.3291	4.27135	0.674047	0.869444	0.931328	67.5475	1.22994	1.22994
634	12.5898	4.00372	0.568949	0.825061	0.978276	46.513	1.22891	1.22891
635	22.9432	5.40483	0.494835	0.78472	0.891834	36.5457	1.22586	1.22586
636	9.85645	3.54255	0.652158	0.780336	0.916624	35.6835	1.22569	1.22569
637	17.3937	4.706	0.788127	0.861517	0.935732	62.0096	1.22391	1.22391
638	6.12922	2.79356	0.618955	0.85351	0.923186	57.5789	1.22369	1.22369
639	8.53122	3.2958	0.680744	0.896231	0.960338	100	1.2225	1.2225
640	19.7129	5.00992	0.330722	0.645679	0.864468	18.6964	1.22145	1.22145
641	6.79184	2.94069	0.615473	0.799671	0.899909	39.7584	1.21987	1.21987
642	5.71509	2.69753	0.600758	0.923076	0.966198	100	1.21946	1.21946
643	8.19991	3.23117	0.737241	0.964852	0.981113	100	1.21746	1.21746
644	5.13529	2.55704	0.654968	0.920781	0.967074	100	1.21721	1.21721
645	3.31309	2.05386	0.854025	0.954642	1	100	1.2136	1.2136
646	7.12315	3.01156	0.666806	0.831064	0.908023	48.4456	1.20944	1.20944
647	5.79791	2.71701	0.837897	0.8949	0.956313	100	1.20896	1.20896
648	5.79791	2.71701	0.73657	0.997683	0.961922	100	1.20761	1.20761
649	8.28273	3.24745	0.890516	0.901694	0.996894	100	1.2074	1.2074
650	5.13529	2.55704	0.679497	0.896313	0.935846	100	1.20583	1.20583
651	8.7797	3.34345	0.910536	0.961188	0.958521	100	1.20248	1.20248
652	3.39592	2.07938	0.846484	0.890648	0.970951	100	1.20129	1.20129
653	9.02818	3.39043	0.915195	0.949693	0.967984	100	1.19668	1.19668
654	9.44232	3.46732	0.727063	0.892986	0.964894	100	1.18819	1.18819
655	6.46053	2.86807	0.878091	1	0.970973	100	1.18815	1.18815
656	3.39592	2.07938	0.846455	0.890648	0.970951	100	1.1873	1.1873
657	3.31309	2.05386	0.818505	0.900416	0.984232	100	1.18514	1.18514
658	7.95142	3.18183	0.575016	0.851312	0.904807	56.5037	1.18005	1.18005
659	4.80399	2.47318	0.874123	0.934174	0.986799	100	1.17328	1.17328
660	6.54336	2.88639	0.903206	0.934179	0.980554	100	1.17303	1.17303
661	5.38378	2.61817	0.81292	0.912694	0.957028	100	1.17111	1.17111
662	23.1088	5.4243	0.622209	0.700501	0.752798	24.0271	1.16944	1.16944
663	25.6765	5.71772	0.318841	0.548255	0.765995	12.0025	1.16089	1.16089
664	6.54336	2.88639	0.693538	0.881873	0.974202	81.9837	1.1595	1.1595
665	4.80399	2.47318	0.73415	0.890588	0.999856	100	1.15656	1.15656
